gene_id	symbol	PROcap
FBgn0053012	CG33012	13.4914080594097
FBgn0033720	CG13160	43.2408328659355
FBgn0050051	Tmem18	2.97494248065258
FBgn0010238	Lac	773.976744762334
FBgn0033741	CG8545	165.254632512289
FBgn0011592	fra	814.424378345817
FBgn0011604	Iswi	13.4914080594097
FBgn0261545	CG42663	417.366440402744
FBgn0003326	sca	5.78999278038265
FBgn0000181	bic	137.624963997354
FBgn0010488	NAT1	40.1059982043605
FBgn0265623	Su(z)2	1760.33480885706
FBgn0086532	Spt-I	12.3237211809285
FBgn0027079	ValRS	8.44515089919021
FBgn0033806	FLASH	4.14262935913385
FBgn0011763	Dp	118.190954649065
FBgn0033813	fsd	5.20614934114202
FBgn0033815	CG4676	6.37383621962329
FBgn0040477	cid	15.298663661581
FBgn0033859	fand	11.6841524572384
FBgn0000633	CG17716	111.98429428279
FBgn0033869	Cpr50Cb	2.23120686048944
FBgn0033875	CG6357	1352.84780940434
FBgn0050484	CG30484	11.0445837335484
FBgn0050481	mRpL53	2.81505029973007
FBgn0053155	CG33155	2.81505029973007
FBgn0013770	Cp1	225.824285779775
FBgn0033891	CG8067	2.97494248065258
FBgn0002643	mam	495.320639356229
FBgn0033901	O-fut1	1.11196159403185
FBgn0033903	CG8323	75.110013964052
FBgn0000289	cg	95.7189938632481
FBgn0033913	CG8468	3231.61358548806
FBgn0033916	Usp20-33	4.08690407468443
FBgn0085408	Shroom	1159.4131905926
FBgn0033928	Arc2	1076.73032335823
FBgn0033935	Sin1	13.3315158784872
FBgn0267824	PRAS40	43.3449997624086
FBgn0265974	ttv	24.3833832844613
FBgn0083123	Uhg5	414.413348939369
FBgn0033949	CG10131	2.07131467956692
FBgn0033951	CG10139	7.27746402070894
FBgn0012042	AttA	65.4487345743568
FBgn0041581	AttB	807.7453251092
FBgn0015602	BEAF-32	2.23120686048944
FBgn0033970	CG10205	2.23120686048944
FBgn0033973	HPS1	6.69362058146831
FBgn0015714	Cyp6a17	370.24703725507
FBgn0033980	Cyp6a20	3739.83196169708
FBgn0033984	Lap1	43.7689510207268
FBgn0033987	ckn	14.1309767830998
FBgn0033988	pcs	209.592859627405
FBgn0034002	CG8079	122.556485145997
FBgn0003328	scb	15.4512721700778
FBgn0013750	Arf51F	37.1867810081573
FBgn0034025	GalNAc-T1	2.97494248065258
FBgn0050467	CG30467	21.4084408038087
FBgn0022097	Vha36-1	165.247348839864
FBgn0260429	CG42524	675.030772590933
FBgn0050090	CG30090	10.2524065013615
FBgn0034050	bug	4.46241372097887
FBgn0034065	Rrp42	1.7515303177219
FBgn0034067	CG8399	953.376921402575
FBgn0034070	SP2353	8.02119964087209
FBgn0010052	Jhe	3.18327627359877
FBgn0086676	spin	4501.84847167489
FBgn0034083	lbk	1920.08790277859
FBgn0015754	Lis-1	39.0982035068017
FBgn0034095	CG15701	7.64568999457765
FBgn0028424	JhI-26	25.071393620175
FBgn0034110	Atg9	4.88636497929699
FBgn0034114	CG4282	6.69362058146831
FBgn0034118	Nup62	2.97494248065258
FBgn0264273	Sema2b	66.8804805302337
FBgn0034126	jtb	5.78999278038265
FBgn0034135	Syn2	822.951845124203
FBgn0034158	CG5522	554.136218211036
FBgn0263659	CR43650	254.548804448934
FBgn0025830	IntS8	13.8111924212547
FBgn0026533	Dek	83.2426641738229
FBgn0265174	PIG-V	12.6435055427735
FBgn0004580	Cbp53E	1.59163813679939
FBgn0034177	AsnRS-m	4.46241372097887
FBgn0034179	CG6805	112.568137722031
FBgn0263864	Dark	4.46241372097887
FBgn0023172	RhoGEF2	7.43007252920572
FBgn0034191	CG6984	2.81505029973007
FBgn0034194	CG15611	456.929753107462
FBgn0034198	CG11400	140.982699796727
FBgn0022987	qkr54B	5.63010059946014
FBgn0034230	CG4853	2.97494248065258
FBgn0034242	CG14480	2.23120686048944
FBgn0029079	icln	2.23120686048944
FBgn0045800	Uhg1	167.917074303523
FBgn0034266	CG4975	2.07131467956692
FBgn0034267	CG4984	2.07131467956692
FBgn0034271	Vps50	6.15821875425135
FBgn0034275	CG5002	28.3661204626726
FBgn0026309	aft	10.2524065013615
FBgn0028744	CG5033	18.9058911934979
FBgn0041585	olf186-F	29.2067393068831
FBgn0000057	adp	2.23120686048944
FBgn0260392	CG42518	89.088382238655
FBgn0260401	MED9	89.088382238655
FBgn0034312	CG10916	20.5048130027231
FBgn0000658	fj	50.4141299901714
FBgn0063498	GstE2	48.8006408360948
FBgn0063492	GstE8	10073.5522515408
FBgn0027835	Dp1	228.728935631127
FBgn0261477	slim	103.803202460995
FBgn0034350	CG5189	10.2524065013615
FBgn0050120	CG30120	10.2524065013615
FBgn0034354	GstE11	522.894582586715
FBgn0003067	Pepck	4188.17089045684
FBgn0266488	CG45087	4188.17089045684
FBgn0266671	Sec6	23.6323639918724
FBgn0262103	Sik3	1611.5101085227
FBgn0034387	Cyp12b2	1139.07590205567
FBgn0034399	CG15083	49.4547769046363
FBgn0267351	Topors	2.23120686048944
FBgn0004168	5-HT1A	3.71867810081573
FBgn0027535	botv	14.1309767830998
FBgn0034419	CG15111	3.23900155804819
FBgn0000578	ena	250.944121011974
FBgn0263395	hppy	440.373803015778
FBgn0010434	cora	2532.57933022399
FBgn0004003	wbl	2.23120686048944
FBgn0013954	FK506-bp2	167.943664898269
FBgn0086358	Tab2	112.122335446435
FBgn0034440	CG10073	4.46241372097887
FBgn0034442	CG11257	2.97494248065258
FBgn0012051	CalpA	229.758581345963
FBgn0040273	Spt5	10.9961421215247
FBgn0013325	RpL11	75.8053079721915
FBgn0034447	CG7744	41.3778519793148
FBgn0034455	CG11007	3.55878591989322
FBgn0034476	Toll-7	6991.50929748974
FBgn0004364	18w	472.131533544996
FBgn0034491	Hsl	14.2351436795729
FBgn0010411	RpS18	120.04665186326
FBgn0034504	CG8929	123.077319628362
FBgn0267791	HnRNP-K	2.97494248065258
FBgn0040726	dpr1	107.042204019044
FBgn0083951	CG34115	4.46241372097887
FBgn0261394	Prosalpha3	204.735629337811
FBgn0002736	mago	3.55878591989322
FBgn0021872	Xbp1	105.339115313345
FBgn0034599	hng1	2.97494248065258
FBgn0003891	tud	284.795017238035
FBgn0265191	Glycogenin	21594.8015528152
FBgn0265180	CG44245	21594.8015528152
FBgn0034611	MFS16	8.02119964087209
FBgn0020306	dom	432.325664167716
FBgn0026369	Sara	13.3872411629366
FBgn0043070	MESK2	161.918747730194
FBgn0034644	CG10082	3522.64439778208
FBgn0259711	CG42365	2.07131467956692
FBgn0004362	HmgD	8.02119964087209
FBgn0034657	LBR	2.07131467956692
FBgn0265192	Snp	90.1373348758117
FBgn0265184	CG44249	2.23120686048944
FBgn0067102	GlcT-1	945.508330270199
FBgn0034694	CG6613	13.8111924212547
FBgn0029147	NtR	305.486313016427
FBgn0000008	a	3788.24033005952
FBgn0034707	MED16	15.298663661581
FBgn0020307	dve	720.14915368834
FBgn0013272	Gp150	54.1182407461356
FBgn0034722	Rtf1	80.2677216931703
FBgn0034728	rad50	94.8783750190376
FBgn0034733	CG4752	5.20614934114202
FBgn0034736	gas	40.8497338245236
FBgn0053143	CG33143	7.43735620163146
FBgn0026261	bonsai	2.07131467956692
FBgn0050269	CG30269	107.458871604936
FBgn0050273	CG30273	107.458871604936
FBgn0034763	RYBP	2.23120686048944
FBgn0011211	blw	218.350511216015
FBgn0021979	l(2)k09913	25.287011085547
FBgn0050410	Rpi	41.1330998242399
FBgn0034870	CG13559	2.23120686048944
FBgn0261786	mi	20.5048130027231
FBgn0015277	Pi3K59F	1.7515303177219
FBgn0004795	retn	377.170842646762
FBgn0266377	Pde8	187.682891263552
FBgn0034893	mRpL43	2.49526593788504
FBgn0034897	Sesn	606.364887475805
FBgn0034914	CG5554	17.0986355913266
FBgn0024234	gbb	8.12536653734518
FBgn0034919	CG5569	3.23900155804819
FBgn0011236	ken	2276.90873641364
FBgn0262619	DNA-ligI	2.07131467956692
FBgn0263667	Lpt	3.71867810081573
FBgn0023477	Taldo	72588.5910911207
FBgn0034939	thoc5	5.47020841853763
FBgn0020764	Alas	89.710839522537
FBgn0003008	or	5.20614934114202
FBgn0005612	Sox14	81.7672161833916
FBgn0034959	CG11388	22.895912044135
FBgn0034961	CG3163	24.2234911035388
FBgn0003353	sei	2.23120686048944
FBgn0285952	eEF5	39.3622625841973
FBgn0034968	RpL12	25.1755605166481
FBgn0283666	Rap2l	4.30252154005636
FBgn0034975	enok	2.91921719620316
FBgn0015544	spag	5.94988496130517
FBgn0259937	Nop60B	18.4819399351798
FBgn0034989	CG3356	17.9538217803886
FBgn0050418	nord	12.483613361851
FBgn0034997	CG3376	842.344696532894
FBgn0005636	nvy	12.0039368190834
FBgn0034999	CG3394	6062.55472182871
FBgn0003888	betaTub60D	1447.94654146622
FBgn0002787	Rpn8	15.6184480234261
FBgn0266438	PIG-Z	2.65515811880756
FBgn0266439	CG45069	2.65515811880756
FBgn0050169	Brca2	6.63789529701889
FBgn0035020	CG13585	2.97494248065258
FBgn0035033	CG3548	8.76493526103524
FBgn0035035	CG3570	17796.3696297287
FBgn0259742	CG42360	3.71867810081573
FBgn0015040	Cyp9c1	3415.54392438363
FBgn0035044	CG3663	2.23120686048944
FBgn0035063	CG3594	55.8770547362833
FBgn0262902	CR43257	2.23120686048944
FBgn0000157	Dll	342.103817930196
FBgn0265193	Atf-2	2.23120686048944
FBgn0035085	CG3770	236.120045703247
FBgn0004055	uzip	299.919221373842
FBgn0035092	Nplp1	20.0808617444049
FBgn0001148	gsb	246.808775325266
FBgn0001325	Kr	2819.76799059839
FBgn0250830	CG12547	11.1560343024472
FBgn0033021	CG10417	3.71867810081573
FBgn0039969	Fis1	58.8592808893616
FBgn0033028	CG11665	33.6764367002878
FBgn0033029	Not3	298.35417383179
FBgn0033033	scaf	481.884956581269
FBgn0025693	ZnT41F	1090.89297892599
FBgn0002774	mle	12.0523784311071
FBgn0000043	Act42A	404.027640851831
FBgn0284246	l(2)k09848	97.657006956639
FBgn0033062	Ars2	2.23120686048944
FBgn0000546	EcR	44.8226432353527
FBgn0262736	Vha16-1	4215.10052538616
FBgn0033079	Fmo-2	3363.94973565264
FBgn0259977	Tdc1	20.6647051836456
FBgn0259483	Mob4	3.71867810081573
FBgn0033095	CG3409	1484.66821327646
FBgn0266525	CG45092	1484.66821327646
FBgn0010482	l(2)01289	37.8117823869959
FBgn0033101	CG9436	1408.97655135568
FBgn0000473	Cyp6a2	1292.12554762835
FBgn0265137	Spn42Da	6.21394403870077
FBgn0022960	vimar	308.650282367705
FBgn0050156	CG30156	308.650282367705
FBgn0029507	Tsp42Ed	461.254125664796
FBgn0026602	Ady43A	16.3064583591398
FBgn0033155	Br140	16.3621836435892
FBgn0000352	cos	20.9287642610412
FBgn0283450	Glo1	59.3728316993013
FBgn0033166	Eaf	21.2485486228862
FBgn0040513	kappaB-Ras	2.23120686048944
FBgn0050503	CG30503	2.23120686048944
FBgn0025885	Inos	7384.55316808239
FBgn0259745	wech	233.205916696957
FBgn0263240	Coop	82.9786050964273
FBgn0033185	CG1603	5.20614934114202
FBgn0033186	CG1602	5.94988496130517
FBgn0004133	blow	4773.09635556906
FBgn0033199	CG17985	3.82284499728882
FBgn0028687	Rpt1	16.2022914626667
FBgn0033206	DCTN4-p62	3.71867810081573
FBgn0033212	LRR	619.391186337299
FBgn0042135	CG18812	49770.3176077377
FBgn0033225	CG1550	8.86910215750833
FBgn0029093	cathD	197.874832902995
FBgn0085390	Dgk	12387.1294785752
FBgn0033232	CG12159	8.60504308011272
FBgn0033233	Kdm4A	53.5755552464929
FBgn0023171	rnh1	69.2690354766891
FBgn0033236	CG14764	208.61419961955
FBgn0033241	CG2915	2.23120686048944
FBgn0033244	CG8726	44.5684119253393
FBgn0033250	CG14762	36.2831532070716
FBgn0033260	Cul4	5.89415967685575
FBgn0033265	coil	4.46241372097887
FBgn0260390	CG42516	12.3237211809285
FBgn0260398	Pbp49	12.3237211809285
FBgn0263593	Lpin	168.292583949817
FBgn0010504	kermit	168.292583949817
FBgn0033315	beta3GalTII	8.02119964087209
FBgn0033337	CG8272	1819.2742101431
FBgn0003074	Pgi	42.3929303492993
FBgn0033351	AIMP1	38.7638518001052
FBgn0033354	FANCI	23.0558042250575
FBgn0033359	CG8213	839.808272655411
FBgn0033374	CG13741	4.46241372097887
FBgn0033379	Mys45A	11.7398777416878
FBgn0086656	shrb	199.514912651818
FBgn0033388	CG8046	1245.64316910941
FBgn0015477	Rme-8	42.7054310387186
FBgn0033391	CG8026	227.457081856172
FBgn0266486	CG45085	227.457081856172
FBgn0010114	hig	221.700963342962
FBgn0033402	Myd88	23.8261304399671
FBgn0028473	Non1	256.407045758086
FBgn0016078	wun	129.652205968506
FBgn0085436	Not1	34.1003879586059
FBgn0033438	Mmp2	1917.87345874547
FBgn0266186	Vamp7	8.02119964087209
FBgn0011656	Mef2	115.799855607653
FBgn0022382	Pka-R2	4775.6061888518
FBgn0033476	oys	118.670631191833
FBgn0263260	sel	607.064921061414
FBgn0033479	PIG-N	5.47020841853763
FBgn0033494	KCNQ	198.708168074779
FBgn0003660	Syb	23.0000789406081
FBgn0050009	CR30009	3866.03209273712
FBgn0033519	CG11825	21.7766667776774
FBgn0033528	trsn	5.94988496130517
FBgn0283521	lola	6110.67463600152
FBgn0027499	wde	379.339040550377
FBgn0033550	CG12341	2.23120686048944
FBgn0033556	CG12343	2.23120686048944
FBgn0050015	CG30015	33.4681029073416
FBgn0010356	Taf5	2.97494248065258
FBgn0050021	metro	10.6206324752302
FBgn0082585	sprt	803.214814241433
FBgn0050022	CG30022	5.20614934114202
FBgn0033639	CG9003	13.8111924212547
FBgn0044020	Roc2	17.8496548839155
FBgn0033656	S2P	8.76493526103524
FBgn0033661	CG13185	14.8747124032629
FBgn0011704	RnrS	51.5818168686527
FBgn0004839	otk	43.8804015896256
FBgn0259985	Mppe	6.69362058146831
FBgn0033688	Prp8	32.2374070719851
FBgn0014184	Oda	1413.02738568068
FBgn0033690	EndoG	7.06184655533701
FBgn0033699	RpS11	73.0944245689345
FBgn0033717	CG8839	140.614473822858
FBgn0033749	achi	3.55878591989322
FBgn0033751	CG8818	2.23120686048944
FBgn0033761	CG8778	2.23120686048944
FBgn0033766	CG8771	20.3449208218005
FBgn0033769	CG8768	3.71867810081573
FBgn0026619	Taz	13.7554671368053
FBgn0033777	CG17574	14.8747124032629
FBgn0013305	Nmda1	3.71867810081573
FBgn0004512	Mdr49	115.201444823561
FBgn0265186	CG44251	264.435529071383
FBgn0265185	CG44250	264.435529071383
FBgn0005624	Psc	16928.1613623434
FBgn0020370	TppII	3.71867810081573
FBgn0033799	GLaz	831.195945902873
FBgn0053182	Kdm4B	17.689762702993
FBgn0033812	Pex13	9.34877870027587
FBgn0052843	Dh31-R	33.971825949899
FBgn0265104	CR44206	15.7710565319228
FBgn0013765	cnn	2.23120686048944
FBgn0033842	cbc	9.6685630621209
FBgn0004638	drk	32.5644751062559
FBgn0027581	CG6191	1098.89961122201
FBgn0266489	CG45088	1098.89961122201
FBgn0000662	fl(2)d	120.262269328632
FBgn0033879	CG6543	68.2492175292354
FBgn0086356	tum	12.9075646201691
FBgn0033889	CG6701	3.98273717821134
FBgn0033890	Ctf4	11.4200933798428
FBgn0020620	RN-tre	72.544455396866
FBgn0040752	Prosap	1616.35785965736
FBgn0033912	RpS23	49.2318757668386
FBgn0261270	SelD	15.4028305580541
FBgn0033926	Arc1	2616.95580700912
FBgn0033934	CG17385	8.38942561474079
FBgn0013725	phyl	3.55878591989322
FBgn0024698	Cpsf160	15.6184480234261
FBgn0010397	LamC	72.4064142332207
FBgn0019938	RpI1	7.11757183978643
FBgn0259112	CR42254	3.66295281636631
FBgn0027783	SMC2	5.20614934114202
FBgn0013772	Cyp6a8	278.392046328709
FBgn0261854	aPKC	256.046103456643
FBgn0033990	CG10265	0.952069413109334
FBgn0033993	CG8089	4.46241372097887
FBgn0033998	row	5.1504240566926
FBgn0259878	Fs	1383.89532996812
FBgn0265194	Trpm	1446.84660312208
FBgn0034007	ND-51L2	2.23120686048944
FBgn0034009	CG8155	21.7766667776774
FBgn0000996	dup	4.30252154005636
FBgn0034021	CG8180	808.946886254853
FBgn0019968	Khc-73	330.26705696446
FBgn0034027	CG8187	2.23120686048944
FBgn0034032	CG8195	4.30252154005636
FBgn0265991	Zasp52	1891.72143370348
FBgn0264089	sli	3210.22155889918
FBgn0034051	Mlf	29.0395634535349
FBgn0034058	Pex11	3.71867810081573
FBgn0034062	CG8388	193.211369061495
FBgn0010590	Prosbeta1	17.0501939793029
FBgn0034066	CG8397	5.73426749593323
FBgn0034068	casp	2.23120686048944
FBgn0034072	Dg	584.275720008708
FBgn0034098	krimp	10.092514320439
FBgn0034109	CG7747	2.81505029973007
FBgn0034113	CG8060	3.23900155804819
FBgn0262511	Vha44	21.6724998812043
FBgn0262560	wcd	59.6030165095247
FBgn0034138	RpS15	76.0620833771613
FBgn0034141	CG8311	37.4508400855529
FBgn0010213	Sod2	56.0442305896315
FBgn0263336	CR43417	3.71867810081573
FBgn0025832	Fen1	2.97494248065258
FBgn0014870	Psi	2.23120686048944
FBgn0034186	CG8950	2.81505029973007
FBgn0010591	Sply	9.50867088119838
FBgn0034210	CG6568	14.7148202223404
FBgn0025716	Bap55	41.2736850828417
FBgn0028956	mthl3	159.18601330966
FBgn0034223	Tes	22.7360198632125
FBgn0010409	RpL18A	260.118440186476
FBgn0034246	Dcr-2	1.91142249864441
FBgn0016059	Sema1b	73.0314156120593
FBgn0027872	rdgBbeta	220.833753904005
FBgn0028494	CG6424	571.966566172631
FBgn0284231	CG46315	571.966566172631
FBgn0034265	Snx16	6.37383621962329
FBgn0003545	sub	3.3988937389707
FBgn0034277	OstDelta	22.0964511395224
FBgn0028741	fab1	2.23120686048944
FBgn0250851	CG33981	2.23120686048944
FBgn0026316	Ubc10	54.3822998235312
FBgn0034282	Mapmodulin	11.1560343024472
FBgn0001222	Hsf	1247.40198309956
FBgn0034304	CG5742	8.1810918217946
FBgn0034313	CG5726	2.23120686048944
FBgn0285917	sbb	1246.95872491892
FBgn0284257	Ttd14	191.069761752628
FBgn0050115	GEFmeso	2871.19685034611
FBgn0034361	mRpS28	2.97494248065258
FBgn0034366	Atg7	3.82284499728882
FBgn0023214	edl	26566.611164649
FBgn0259682	Jabba	416.157595584665
FBgn0034390	CG15093	175.250263608681
FBgn0034396	CG15097	17367.3044695239
FBgn0034398	CG15098	966.817343755004
FBgn0034401	MetRS	16.3621836435892
FBgn0041702	CG15107	1.91142249864441
FBgn0034418	CG15118	2.81505029973007
FBgn0034430	mip40	26.3989726795788
FBgn0034433	EndoB	5.94988496130517
FBgn0263391	hts	142.42172942503
FBgn0284243	betaTub56D	770.023142273826
FBgn0034451	TBCB	610.335601404121
FBgn0261456	hpo	64.7534405662173
FBgn0003435	sm	939.732904834668
FBgn0015949	hrg	143.964925949805
FBgn0025720	Ate1	34.7956819667453
FBgn0005655	PCNA	200.515423676951
FBgn0034494	CG10444	1877.3897554123
FBgn0034496	CG9143	5.04625716021951
FBgn0034498	CG16868	5.20614934114202
FBgn0034521	Mgat1	10.9961421215247
FBgn0034523	Nnf1a	1.27185377495436
FBgn0050147	Hil	2745.5834554527
FBgn0034528	CG11180	3.71867810081573
FBgn0250850	rig	6.95767965886392
FBgn0061361	CG33786	8.97326905398143
FBgn0061362	CG33785	8.97326905398143
FBgn0034539	CG11159	2.23120686048944
FBgn0034542	Fem-1	682.162911775571
FBgn0000615	exu	10.412298682284
FBgn0011674	insc	1082.33602884545
FBgn0016984	sktl	1082.33602884545
FBgn0001133	grau	10.092514320439
FBgn0034573	CG3295	5.89415967685575
FBgn0003391	shg	118.726356476282
FBgn0034583	CG10527	541.403113116641
FBgn0034585	Rbpn-5	4.72647279837448
FBgn0011824	CG4038	23.1526874491049
FBgn0034590	Magi	31.5009551242477
FBgn0034598	CG4266	45.5204813384487
FBgn0034617	Panx	3.71867810081573
FBgn0000395	cv-2	10705.0711971284
FBgn0010415	Sdc	238.341773408798
FBgn0010470	Fkbp14	28.8457970054402
FBgn0016641	PTP-ER	40.7382832556248
FBgn0034649	PIG-M	4.40668843652946
FBgn0259725	CG42379	4.40668843652946
FBgn0259726	CG42380	4.40668843652946
FBgn0259727	CG42381	4.40668843652946
FBgn0027360	Tim10	57.3160843645859
FBgn0260223	CG42497	57.3160843645859
FBgn0263999	CG43742	3.71867810081573
FBgn0085399	CG34370	5675.9720915248
FBgn0243516	Vrp1	19.4897346327386
FBgn0034697	GM130	2.97494248065258
FBgn0034705	CG11170	2.23120686048944
FBgn0034718	wdp	1009.2514320439
FBgn0017482	T3dh	9.18888651935336
FBgn0034724	babos	13.0674568010916
FBgn0022986	qkr58E-1	15.6184480234261
FBgn0034727	mRpS29	101.676162496979
FBgn0034729	CG10344	119.046140838127
FBgn0260866	dnr1	1834.80271000246
FBgn0019949	Cdk9	6.84622908996508
FBgn0261596	RpS24	2.59943283435814
FBgn0034753	CG2852	1211.97586295162
FBgn0020257	Ppa	6185.34139178493
FBgn0000405	CycB	66.9289221422574
FBgn0034786	CG13531	4.46241372097887
FBgn0034808	CG9896	635.203400808819
FBgn0261705	CG42741	14.6445275930395
FBgn0034814	CG9890	11.6841524572384
FBgn0003062	Fib	47.647521302465
FBgn0085400	CG34371	27.6708264545332
FBgn0003977	vir	5.94988496130517
FBgn0040660	CG13551	39.3622625841973
FBgn0015372	RabX1	2.23120686048944
FBgn0034878	pita	2.97494248065258
FBgn0034879	Rrp4	0.312500689419283
FBgn0034894	sigmar	15.4585558425035
FBgn0011297	l(2)not	10.6763577596796
FBgn0010278	Ssrp	14.7148202223404
FBgn0034909	CG4797	428.071932852127
FBgn0025335	CG4585	3.71867810081573
FBgn0025352	Thiolase	113.888433109009
FBgn0034925	CG5339	31.6608473051702
FBgn0034938	CG3803	6.69362058146831
FBgn0034940	CG16787	32.8285341836515
FBgn0034948	PPP1R15	14.4361938000933
FBgn0028552	gammaSnap1	10.3008481133852
FBgn0034970	yki	30.3332682457665
FBgn0023081	gek	66.9846474267068
FBgn0041582	tamo	115.647247099156
FBgn0034982	Naa35	2.49526593788504
FBgn0005638	slbo	10.412298682284
FBgn0284252	Letm1	21.4084408038087
FBgn0086908	egg	37.7148991629485
FBgn0041205	key	2.23120686048944
FBgn0015801	Reg-5	2137.13742552995
FBgn0023181	Orc4	7.43735620163146
FBgn0050423	CG30423	6.9019543744145
FBgn0060296	pain	1327.93630796508
FBgn0035083	Tina-1	766.136939707218
FBgn0035087	CG2765	244.834343869746
FBgn0285950	RpL19	485.465244905996
FBgn0004919	gol	460.953648225271
FBgn0035094	CG9380	5.20614934114202
FBgn0024945	NitFhit	6.42227783164696
FBgn0053229	CG33229	2.23120686048944
FBgn0262109	CR42862	2973.56865546367
FBgn0035120	wac	2.23120686048944
FBgn0035137	CG1233	2.23120686048944
FBgn0035142	Hipk	66.4419619270641
FBgn0035145	MED14	488.883794179731
FBgn0035147	Gale	193.724919871435
FBgn0035150	Rev1	36.7555460774134
FBgn0035155	RabX6	14.8747124032629
FBgn0000575	emc	17163.5278446592
FBgn0260755	CG42553	2.33537375696253
FBgn0035165	CG13887	33.7806035967608
FBgn0035169	CG13890	182.568885568988
FBgn0052479	Usp10	114.256659082877
FBgn0025682	scf	3470.83678706823
FBgn0010786	l(3)02640	233.629867955275
FBgn0004635	rho	39146.3270109068
FBgn0261243	Psa	9.0217106660051
FBgn0035229	pns	12.5320549738746
FBgn0041342	Pcyt1	867.479099109944
FBgn0013753	Bgb	6.69362058146831
FBgn0035254	CG7974	49.8302865509308
FBgn0027903	CG12018	6.5337284005458
FBgn0261562	CG42676	1.7515303177219
FBgn0035283	CG12024	15.6668896354497
FBgn0262624	Tmhs	97.4778078533958
FBgn0052302	CG32302	3.71867810081573
FBgn0035346	CG1146	4210.00108703645
FBgn0035357	MEP-1	6.95767965886392
FBgn0250911	CG42245	6.95767965886392
FBgn0259199	Snup	33.7733199243351
FBgn0259200	CG42304	33.7733199243351
FBgn0044452	Atg2	47.5433544059919
FBgn0035388	CG2162	280.068544439661
FBgn0040308	Jafrac2	2.97494248065258
FBgn0052484	Sk2	73.2397494050055
FBgn0035397	CG11486	106.242743114431
FBgn0035401	CG1291	3.71867810081573
FBgn0263108	BtbVII	8.76493526103524
FBgn0283724	Girdin	23.1599711215306
FBgn0035421	CG12034	13.0674568010916
FBgn0035423	eIF1	5.20614934114202
FBgn0263617	CR43626	9173.1084239536
FBgn0035438	PHGPx	1308.27211380657
FBgn0004167	kst	1852.25754831776
FBgn0041164	armi	21.4568824158324
FBgn0035462	IntS10	2.23120686048944
FBgn0035464	PIG-B	185.766729187438
FBgn0026592	Fie	2.23120686048944
FBgn0035471	Sc2	1426.12871674894
FBgn0035478	CG10853	2.75932501528065
FBgn0035482	CG14985	18.2178808577842
FBgn0004895	FoxL1	49.8787281629544
FBgn0263832	Rcd5	22.3120686048944
FBgn0035498	Fit1	2130.57965062961
FBgn0263110	CG43367	6.37383621962329
FBgn0035523	Ctl1	7.86130745994958
FBgn0035526	CG1316	447.11586520927
FBgn0035529	Fdx2	5.04625716021951
FBgn0035539	slow	212.914177064649
FBgn0035540	Syx17	7.43735620163146
FBgn0035558	CG11357	1888.76614675759
FBgn0028962	AlaRS-m	7.11757183978643
FBgn0260856	Membrin	2.65515811880756
FBgn0029121	Sras	8.54931779566331
FBgn0035623	mthl2	27.0385414032689
FBgn0016756	Usp47	966.306337040021
FBgn0035631	Txl	23.7995398452207
FBgn0044419	Pmi	3.5030606354438
FBgn0260458	PGRP-LD	3.5030606354438
FBgn0267667	CR46005	5.63010059946014
FBgn0035689	CG7376	5.04625716021951
FBgn0020251	sfl	1371.48235784801
FBgn0042185	MCU	89.7763925743687
FBgn0260660	Mp	1782.28847925547
FBgn0053556	form3	1472.84601965557
FBgn0010387	Dbi	5.31031623761511
FBgn0023001	melt	12.7476724392466
FBgn0261111	BHD	7.43735620163146
FBgn0002909	mus312	5.20614934114202
FBgn0259203	CG42307	5.20614934114202
FBgn0019662	qm	263.170958968855
FBgn0035771	Sec63	21.6724998812043
FBgn0016983	smid	2.23120686048944
FBgn0052379	CG32379	2.23120686048944
FBgn0259935	CG42458	157.608942517712
FBgn0035793	CG7546	13.0674568010916
FBgn0028582	lqf	27.6223848425095
FBgn0041156	exex	155.280852433175
FBgn0035830	CG8209	2.65515811880756
FBgn0011817	nmo	1334.2930327449
FBgn0262579	Ect4	4214.81022432647
FBgn0002899	mus301	4.46241372097887
FBgn0035848	Uxs	30.493160426689
FBgn0035854	CG8005	33.308210726419
FBgn0035867	CG13671	1.27185377495436
FBgn0087039	Sbp2	3.71867810081573
FBgn0035888	CG7120	26.607306472525
FBgn0035890	CG13667	2.23120686048944
FBgn0020224	Cbl	6.05405185777826
FBgn0010825	Gug	31.9733479945895
FBgn0035904	GstO3	517.048864521883
FBgn0024236	foi	593.134994398834
FBgn0035909	ergic53	79.2599269956116
FBgn0260442	rhea	2.23120686048944
FBgn0017579	RpL14	58.7962719324864
FBgn0035917	Zasp66	7.43735620163146
FBgn0001168	h	9380.26937521244
FBgn0263930	dally	257.322696809066
FBgn0035936	Tsp66E	1409.39830713148
FBgn0035944	CG5021	21.9850005706236
FBgn0035951	CG5068	24.5432754653838
FBgn0035953	CG5087	12.6435055427735
FBgn0035957	CG5144	5.94988496130517
FBgn0043806	CG32032	3415.26749344389
FBgn0035964	Dhpr	6.69362058146831
FBgn0035975	PGRP-LA	951.799850610627
FBgn0035977	PGRP-LF	1575.15631407388
FBgn0085484	Pdxk	16.4590668676366
FBgn0035981	CG4452	5.78999278038265
FBgn0001223	Hsp22	2.97494248065258
FBgn0001224	Hsp23	2673.90875358975
FBgn0001226	Hsp27	4021.86002163497
